,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
301551,34940,16/08/2020,29,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301552,34940,17/08/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301553,34940,18/08/2020,30,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301554,34940,19/08/2020,31,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301555,34940,20/08/2020,30,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301556,34940,21/08/2020,41,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301557,34940,22/08/2020,35,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301558,34940,23/08/2020,41,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301559,34940,24/08/2020,37,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301560,34940,25/08/2020,59,Moderate,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301561,34940,26/08/2020,30,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301562,34940,27/08/2020,27,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301563,34940,28/08/2020,37,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301564,34940,29/08/2020,33,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301565,34940,30/08/2020,29,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301566,34940,31/08/2020,38,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301567,34940,01/09/2020,30,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301568,34940,02/09/2020,52,Moderate,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301569,34940,03/09/2020,56,Moderate,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301570,34940,04/09/2020,79,Moderate,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301571,34940,05/09/2020,62,Moderate,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301572,34940,06/09/2020,53,Moderate,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301573,34940,07/09/2020,32,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301574,34940,08/09/2020,25,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301575,34940,09/09/2020,26,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301576,34940,10/09/2020,21,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301577,34940,11/09/2020,19,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301578,34940,12/09/2020,19,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301579,34940,13/09/2020,20,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301580,34940,14/09/2020,29,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301581,34940,15/09/2020,24,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301582,34940,16/09/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301583,34940,17/09/2020,35,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301584,34940,18/09/2020,42,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301585,34940,19/09/2020,26,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301586,34940,20/09/2020,28,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301587,34940,21/09/2020,34,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301588,34940,22/09/2020,39,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301589,34940,23/09/2020,37,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301590,34940,24/09/2020,29,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301591,34940,25/09/2020,26,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301592,34940,26/09/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301593,34940,27/09/2020,24,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301594,34940,28/09/2020,24,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301595,34940,29/09/2020,22,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301596,34940,30/09/2020,26,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301597,34940,01/10/2020,30,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301598,34940,02/10/2020,30,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301599,34940,03/10/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301600,34940,04/10/2020,26,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301601,34940,05/10/2020,30,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301602,34940,06/10/2020,26,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301603,34940,07/10/2020,30,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301604,34940,08/10/2020,39,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301605,34940,09/10/2020,29,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301606,34940,10/10/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301607,34940,11/10/2020,29,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301608,34940,12/10/2020,25,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301609,34940,13/10/2020,36,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301610,34940,14/10/2020,38,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301611,34940,15/10/2020,34,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301612,34940,16/10/2020,23,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301613,34940,17/10/2020,37,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301614,34940,18/10/2020,32,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301615,34940,19/10/2020,23,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301616,34940,20/10/2020,26,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301617,34940,21/10/2020,30,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301618,34940,22/10/2020,33,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301619,34940,23/10/2020,31,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301620,34940,24/10/2020,29,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301621,34940,25/10/2020,22,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301622,34940,26/10/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301623,34940,27/10/2020,41,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301624,34940,28/10/2020,33,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301625,34940,29/10/2020,29,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301626,34940,30/10/2020,43,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301627,34940,31/10/2020,31,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301628,34940,01/11/2020,30,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301629,34940,02/11/2020,39,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301630,34940,03/11/2020,36,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301631,34940,04/11/2020,40,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301632,34940,05/11/2020,32,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301633,34940,06/11/2020,32,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301634,34940,07/11/2020,26,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301635,34940,08/11/2020,26,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301636,34940,09/11/2020,25,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301637,34940,11/11/2020,25,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301638,34940,12/11/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301639,34940,13/11/2020,29,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301640,34940,14/11/2020,22,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301641,34940,15/11/2020,23,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301642,34940,16/11/2020,29,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301643,34940,17/11/2020,39,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301644,34940,18/11/2020,40,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301645,34940,19/11/2020,35,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301646,34940,20/11/2020,38,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301647,34940,21/11/2020,32,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301648,34940,22/11/2020,29,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301649,34940,23/11/2020,30,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301650,34940,24/11/2020,39,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301651,34940,25/11/2020,33,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301652,34940,26/11/2020,34,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301653,34940,27/11/2020,33,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301654,34940,28/11/2020,37,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301655,34940,29/11/2020,32,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301656,34940,30/11/2020,35,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301657,34940,01/12/2020,33,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301658,34940,02/12/2020,36,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301659,34940,03/12/2020,42,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301660,34940,04/12/2020,35,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301661,34940,05/12/2020,31,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301662,34940,06/12/2020,35,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301663,34940,07/12/2020,33,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301664,34940,08/12/2020,33,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301665,34940,09/12/2020,36,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301666,34940,10/12/2020,46,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301667,34940,11/12/2020,44,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301668,34940,12/12/2020,31,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301669,34940,13/12/2020,29,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301670,34940,14/12/2020,25,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301671,34940,15/12/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301672,34940,16/12/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301673,34940,17/12/2020,28,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301674,34940,18/12/2020,41,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301675,34940,19/12/2020,39,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301676,34940,20/12/2020,33,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301677,34940,21/12/2020,34,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301678,34940,22/12/2020,35,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301679,34940,23/12/2020,39,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301680,34940,24/12/2020,31,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301681,34940,25/12/2020,33,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301682,34940,26/12/2020,32,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301683,34940,27/12/2020,38,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301684,34940,28/12/2020,40,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301685,34940,29/12/2020,38,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301686,34940,30/12/2020,35,Good,Ozone,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
301687,34940,31/12/2020,33,Good,PM2.5,1,Naples,FL,Florida,26.1504,-81.7936,21750,682,America/New_York
304251,35840,01/01/2020,76,Moderate,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304252,35840,02/01/2020,40,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304253,35840,03/01/2020,29,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304254,35840,04/01/2020,39,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304255,35840,05/01/2020,39,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304256,35840,06/01/2020,38,Good,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304257,35840,07/01/2020,42,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304258,35840,08/01/2020,44,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304259,35840,09/01/2020,42,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304260,35840,10/01/2020,38,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304261,35840,11/01/2020,49,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304262,35840,12/01/2020,40,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304263,35840,13/01/2020,47,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304264,35840,14/01/2020,41,Good,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304265,35840,15/01/2020,39,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304266,35840,16/01/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304267,35840,17/01/2020,41,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304268,35840,18/01/2020,42,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304269,35840,19/01/2020,35,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304270,35840,20/01/2020,37,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304271,35840,21/01/2020,56,Moderate,PM2.5,5,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304272,35840,22/01/2020,55,Moderate,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304273,35840,23/01/2020,45,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304274,35840,24/01/2020,35,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304275,35840,25/01/2020,41,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304276,35840,26/01/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304277,35840,27/01/2020,38,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304278,35840,28/01/2020,46,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304279,35840,29/01/2020,44,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304280,35840,30/01/2020,48,Good,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304281,35840,31/01/2020,47,Good,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304282,35840,01/02/2020,32,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304283,35840,02/02/2020,35,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304284,35840,03/02/2020,46,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304285,35840,04/02/2020,42,Good,Ozone,5,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304286,35840,05/02/2020,34,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304287,35840,06/02/2020,49,Good,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304288,35840,07/02/2020,52,Moderate,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304289,35840,08/02/2020,44,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304290,35840,09/02/2020,38,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304291,35840,10/02/2020,36,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304292,35840,11/02/2020,28,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304293,35840,12/02/2020,36,Good,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304294,35840,13/02/2020,56,Moderate,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304295,35840,14/02/2020,48,Good,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304296,35840,15/02/2020,39,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304297,35840,16/02/2020,36,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304298,35840,17/02/2020,33,Good,Ozone,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304299,35840,18/02/2020,34,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304300,35840,19/02/2020,31,Good,PM2.5,6,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304301,35840,20/02/2020,30,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304302,35840,21/02/2020,33,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304303,35840,22/02/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304304,35840,23/02/2020,44,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304305,35840,24/02/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304306,35840,25/02/2020,44,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304307,35840,26/02/2020,32,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304308,35840,27/02/2020,40,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304309,35840,28/02/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304310,35840,29/02/2020,44,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304311,35840,01/03/2020,48,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304312,35840,02/03/2020,44,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304313,35840,03/03/2020,40,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304314,35840,04/03/2020,38,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304315,35840,05/03/2020,38,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304316,35840,06/03/2020,44,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304317,35840,07/03/2020,44,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304318,35840,08/03/2020,42,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304319,35840,09/03/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304320,35840,10/03/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304321,35840,11/03/2020,42,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304322,35840,12/03/2020,61,Moderate,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304323,35840,13/03/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304324,35840,14/03/2020,35,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304325,35840,15/03/2020,31,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304326,35840,16/03/2020,41,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304327,35840,17/03/2020,41,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304328,35840,18/03/2020,45,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304329,35840,19/03/2020,38,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304330,35840,20/03/2020,40,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304331,35840,21/03/2020,41,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304332,35840,22/03/2020,32,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304333,35840,23/03/2020,33,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304334,35840,24/03/2020,30,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304335,35840,25/03/2020,46,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304336,35840,26/03/2020,52,Moderate,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304337,35840,27/03/2020,55,Moderate,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304338,35840,28/03/2020,46,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304339,35840,29/03/2020,33,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304340,35840,30/03/2020,34,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304341,35840,31/03/2020,36,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304342,35840,01/04/2020,46,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304343,35840,02/04/2020,67,Moderate,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304344,35840,03/04/2020,77,Moderate,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304345,35840,04/04/2020,48,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304346,35840,05/04/2020,47,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304347,35840,06/04/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304348,35840,07/04/2020,43,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304349,35840,08/04/2020,33,Good,Ozone,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304350,35840,09/04/2020,37,Good,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
304351,35840,10/04/2020,54,Moderate,PM2.5,7,North Port,FL,Florida,27.0576,-82.1977,195848,267,America/New_York
