,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
2945,14740,11/01/2022,14,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2946,14740,12/01/2022,17,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2947,14740,13/01/2022,30,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2948,14740,14/01/2022,27,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2949,14740,15/01/2022,28,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2950,14740,16/01/2022,24,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2951,14740,17/01/2022,32,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2952,14740,18/01/2022,19,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2953,14740,19/01/2022,25,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2954,14740,20/01/2022,15,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2955,14740,21/01/2022,28,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2956,14740,22/01/2022,30,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2957,14740,23/01/2022,36,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2958,14740,24/01/2022,36,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2959,14740,25/01/2022,49,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2960,14740,26/01/2022,43,Good,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
2961,14740,27/01/2022,53,Moderate,PM2.5,1,Bremerton,WA,Washington,47.5436,-122.7121,219538,560,America/Los_Angeles
