,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
299,10580,01/01/2022,62,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
300,10580,02/01/2022,29,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
301,10580,03/01/2022,29,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
302,10580,04/01/2022,26,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
303,10580,05/01/2022,56,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
304,10580,06/01/2022,51,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
305,10580,07/01/2022,40,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
306,10580,08/01/2022,40,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
307,10580,09/01/2022,51,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
308,10580,10/01/2022,33,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
309,10580,11/01/2022,83,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
310,10580,12/01/2022,48,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
311,10580,13/01/2022,74,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
312,10580,14/01/2022,58,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
313,10580,15/01/2022,30,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
314,10580,16/01/2022,52,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
315,10580,17/01/2022,33,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
316,10580,18/01/2022,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
317,10580,19/01/2022,45,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
318,10580,20/01/2022,31,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
319,10580,21/01/2022,31,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
320,10580,22/01/2022,47,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
321,10580,23/01/2022,54,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
322,10580,24/01/2022,40,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
323,10580,25/01/2022,56,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
324,10580,26/01/2022,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
325,10580,27/01/2022,50,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
326,10580,28/01/2022,65,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
327,10580,29/01/2022,32,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
328,10580,30/01/2022,36,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
329,10580,31/01/2022,60,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
330,10580,01/02/2022,48,Good,PM2.5,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
331,10580,02/02/2022,37,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
332,10580,03/02/2022,29,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
333,10580,04/02/2022,29,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
334,10580,05/02/2022,37,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
335,10580,06/02/2022,37,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
336,10580,07/02/2022,40,Good,PM2.5,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
337,10580,08/02/2022,52,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
338,10580,09/02/2022,52,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
339,10580,10/02/2022,45,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
340,10580,11/02/2022,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
341,10580,12/02/2022,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
342,10580,13/02/2022,31,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
343,10580,14/02/2022,36,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
344,10580,15/02/2022,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
345,10580,16/02/2022,57,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
346,10580,17/02/2022,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
347,10580,18/02/2022,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
348,10580,19/02/2022,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
349,10580,20/02/2022,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
350,10580,21/02/2022,43,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
351,10580,22/02/2022,43,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
352,10580,23/02/2022,30,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
353,10580,24/02/2022,33,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
354,10580,25/02/2022,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
355,10580,26/02/2022,41,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
356,10580,27/02/2022,42,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
357,10580,28/02/2022,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
358,10580,01/03/2022,39,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
359,10580,02/03/2022,43,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
360,10580,03/03/2022,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
